frame,state,config_id,reward,steps,time,action,seed,experiment.step_duration,compatibility_mode,experiment.update_freq,environment.zone,filepath,environment,algorithm,lambda,representation.which_tc,epsilon,representation.tilings,representation.tiles,representation.wrap_time,alpha
14,"b""n\x8aQ\x03\x1c\x11\x9b?\x00\x00\x00\x00\x13'\xa0?""",-7795493396875558766,0.031548112630844116,15,1743640696.8837264,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
15,b'/\xac~\xe6T\x9f\x9e?\x00\x00\x00\x00\xc5\x81\xfc\xbf',-7795493396875558766,-1.781682014465332,16,1743640994.4292595,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
16,b'\x1e\x9bm\xe5\xc6\x16\xa1?\x00\x00\x00\xa0\xf3v\xc8?',-7795493396875558766,0.1911301165819168,17,1743641296.6337872,2,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
17,b'\x85\xf6\x12Z\xe3\xdd\xa2?\x00\x00\x00\xc0\xea[\xd9\xbf',-7795493396875558766,-0.3962351679801941,18,1743641594.4084766,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
18,b'e\x87\xa9\xcb\xff\xa4\xa4?\x00\x00\x00\x80p\xc9\x80?',-7795493396875558766,0.008196715265512466,19,1743641896.5642803,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
19,b'<6\xdb:\x1cl\xa6?\x00\x00\x00\xc0\xbfB\xd1?',-7795493396875558766,0.2696990370750427,20,1743642196.7639933,1,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
20,b'Z\xc6\x87\xae83\xa8?\x00\x00\x00\xc0\xc2\xa5\xe4\xbf',-7795493396875558766,-0.6452344655990601,21,1743642495.4101245,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
21,"b'\x83""\x17!U\xfa\xa9?\x00\x00\x00\x00\xe8\x92\xfc\xbf'",-7795493396875558766,-1.7858657836914062,22,1743642794.1873014,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
22,"b',\xf9\xc5\x92q\xc1\xab?\x00\x00\x00\x00\xe0\xd9\xda?'",-7795493396875558766,0.41954803466796875,23,1743643096.981542,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
23,b'\xfb\x83\x0c\x05\x8e\x88\xad?\x00\x00\x00\x80uC\xcc?',-7795493396875558766,0.22080868482589722,24,1743643397.1445334,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
24,b'\xd22>t\xaaO\xaf?\x00\x00\x00\xc0/|\xc5?',-7795493396875558766,0.16785237193107605,25,1743643696.9435282,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
25,b'\xbe\x84\xf6rc\x8b\xb0?\x00\x00\x00\xa0`\x8d\xd8?',-7795493396875558766,0.3836289942264557,26,1743643997.3992057,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
26,b'\xf7\x12\xda\xab\xf1n\xb1?\x00\x00\x00\xe0\xe3<\xd7?',-7795493396875558766,0.36309143900871277,27,1743644297.1039412,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
27,b':xa\xe5\x7fR\xb2?\x00\x00\x00\x00\xe3\x8e\xc8?',-7795493396875558766,0.19186055660247803,28,1743644597.053767,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
28,b'\x15\x98\xc5\x1d\x0e6\xb3?\x00\x00\x00\x00\xfe1\xbf\xbf',-7795493396875558766,-0.12185657024383545,29,1743644896.9491272,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
29,b'\x8c%\xbfX\x9c\x19\xb4?\x00\x00\x00\xa0Q\xa9\xb6\xbf',-7795493396875558766,-0.08852110058069229,30,1743645196.9343061,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
30,b'\x87\xb4\x8c\x8f*\xfd\xb4?\x00\x00\x00`U\xaf\xb0?',-7795493396875558766,0.0651753768324852,31,1743645496.6338108,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
31,b'\x96\xfcb\xc9\xb8\xe0\xb5?\x00\x00\x00\x00za\xb2?',-7795493396875558766,0.0717998743057251,32,1743645797.0547044,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
0,b'N&\xa9\xfcOJ\xef?\x00\x00\x00 \xab\x17\xeb\xbf',-7795493396875558766,-0.8466392159461975,1,1743636494.7935362,1,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
1,b'\xab\xaa\xaa\xc3\xc1f\xef?\x00\x00\x00\x00\x13:\xfa\xbf',-7795493396875558766,-1.6391782760620117,2,1743636795.3817234,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
2,b'Ks\xf0\x8a3\x83\xef?\x00\x00\x00`\xb1\x86\x1f\xc0',-7795493396875558766,-7.88153600692749,3,1743637094.6085868,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
3,b'\x91\x96\xf1Q\xa5\x9f\xef?\x00\x00\x00\x00\xe0\xfb\x15\xc0',-7795493396875558766,-5.4959716796875,4,1743637394.941035,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
4,b'\x1c\xd22\x19\x17\xbc\xef?\x00\x00\x00\x80\xad\xdf\x0b@',-7795493396875558766,3.484217643737793,5,1743637696.9217315,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
5,b'\xb6UJ\xe0\x88\xd8\xef?\x00\x00\x00\xa0\xd0$\x00@',-7795493396875558766,2.0179760456085205,6,1743637996.4770603,2,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
6,b'\x8agE\xa7\xfa\xf4\xef?\x00\x00\x00 \xfa=\xdd?',-7795493396875558766,0.4569077789783478,7,1743638294.3797317,2,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
7,b'\xb4\x97\xd0^nla?\x00\x00\x00\x80\x1f\xb4\xb0\xbf',-7795493396875558766,-0.06524845957756042,8,1743638594.5157952,1,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
8,b'&\xb4\x97\xd0\x1a\xefv?\x00\x00\x00 \xbc\x85\xd6\xbf',-7795493396875558766,-0.3519125282764435,9,1743638894.7437139,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
9,b'\x90\xacs%\xff\x93\x82?\x00\x00\x00\xc0\xb4\xe6\xf5?',-7795493396875558766,1.3688247203826904,10,1743639197.2420352,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
10,b'\x7f\xa6#\xf6p\xb0\x89?\x00\x00\x00\xc0\x19h\xfb?',-7795493396875558766,1.7129151821136475,11,1743639496.6200774,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
11,b'\xca\x19\x14Yqf\x90?\x00\x00\x00\xa0\xa3t\x03\xc0',-7795493396875558766,-2.431952714920044,12,1743639794.5539193,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
12,b'S\xa2\x9cA\xaa\xf4\x93?\x00\x00\x00@\xf0\x83\xe9?',-7795493396875558766,0.7973557710647583,13,1743640096.7778778,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
13,"b""\xab\x94('\xe3\x82\x97?\x00\x00\x00@\xe7#\x02\xc0""",-7795493396875558766,-2.267530918121338,14,1743640394.3591902,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
14,"b""n\x8aQ\x03\x1c\x11\x9b?\x00\x00\x00\x00\x13'\xa0?""",-7795493396875558766,0.031548112630844116,15,1743640696.8837264,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
15,b'/\xac~\xe6T\x9f\x9e?\x00\x00\x00\x00\xc5\x81\xfc\xbf',-7795493396875558766,-1.781682014465332,16,1743640994.4292595,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
16,b'\x1e\x9bm\xe5\xc6\x16\xa1?\x00\x00\x00\xa0\xf3v\xc8?',-7795493396875558766,0.1911301165819168,17,1743641296.6337872,2,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
17,b'\x85\xf6\x12Z\xe3\xdd\xa2?\x00\x00\x00\xc0\xea[\xd9\xbf',-7795493396875558766,-0.3962351679801941,18,1743641594.4084766,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
18,b'e\x87\xa9\xcb\xff\xa4\xa4?\x00\x00\x00\x80p\xc9\x80?',-7795493396875558766,0.008196715265512466,19,1743641896.5642803,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
19,b'<6\xdb:\x1cl\xa6?\x00\x00\x00\xc0\xbfB\xd1?',-7795493396875558766,0.2696990370750427,20,1743642196.7639933,1,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
20,b'Z\xc6\x87\xae83\xa8?\x00\x00\x00\xc0\xc2\xa5\xe4\xbf',-7795493396875558766,-0.6452344655990601,21,1743642495.4101245,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
21,"b'\x83""\x17!U\xfa\xa9?\x00\x00\x00\x00\xe8\x92\xfc\xbf'",-7795493396875558766,-1.7858657836914062,22,1743642794.1873014,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
22,"b',\xf9\xc5\x92q\xc1\xab?\x00\x00\x00\x00\xe0\xd9\xda?'",-7795493396875558766,0.41954803466796875,23,1743643096.981542,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
23,b'\xfb\x83\x0c\x05\x8e\x88\xad?\x00\x00\x00\x80uC\xcc?',-7795493396875558766,0.22080868482589722,24,1743643397.1445334,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
24,b'\xd22>t\xaaO\xaf?\x00\x00\x00\xc0/|\xc5?',-7795493396875558766,0.16785237193107605,25,1743643696.9435282,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
25,b'\xbe\x84\xf6rc\x8b\xb0?\x00\x00\x00\xa0`\x8d\xd8?',-7795493396875558766,0.3836289942264557,26,1743643997.3992057,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
26,b'\xf7\x12\xda\xab\xf1n\xb1?\x00\x00\x00\xe0\xe3<\xd7?',-7795493396875558766,0.36309143900871277,27,1743644297.1039412,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
27,b':xa\xe5\x7fR\xb2?\x00\x00\x00\x00\xe3\x8e\xc8?',-7795493396875558766,0.19186055660247803,28,1743644597.053767,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
28,b'\x15\x98\xc5\x1d\x0e6\xb3?\x00\x00\x00\x00\xfe1\xbf\xbf',-7795493396875558766,-0.12185657024383545,29,1743644896.9491272,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
29,b'\x8c%\xbfX\x9c\x19\xb4?\x00\x00\x00\xa0Q\xa9\xb6\xbf',-7795493396875558766,-0.08852110058069229,30,1743645196.9343061,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
30,b'\x87\xb4\x8c\x8f*\xfd\xb4?\x00\x00\x00`U\xaf\xb0?',-7795493396875558766,0.0651753768324852,31,1743645496.6338108,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
31,b'\x96\xfcb\xc9\xb8\xe0\xb5?\x00\x00\x00\x00za\xb2?',-7795493396875558766,0.0717998743057251,32,1743645797.0547044,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
32,"b'\xae< \x01G\xc4\xb6?\x00\x00\x00\xc0""\x83b?'",-7795493396875558766,0.002259796019643545,33,1743646096.6895373,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
0,b'N&\xa9\xfcOJ\xef?\x00\x00\x00 \xab\x17\xeb\xbf',-7795493396875558766,-0.8466392159461975,1,1743636494.7935362,1,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
1,b'\xab\xaa\xaa\xc3\xc1f\xef?\x00\x00\x00\x00\x13:\xfa\xbf',-7795493396875558766,-1.6391782760620117,2,1743636795.3817234,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
2,b'Ks\xf0\x8a3\x83\xef?\x00\x00\x00`\xb1\x86\x1f\xc0',-7795493396875558766,-7.88153600692749,3,1743637094.6085868,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
3,b'\x91\x96\xf1Q\xa5\x9f\xef?\x00\x00\x00\x00\xe0\xfb\x15\xc0',-7795493396875558766,-5.4959716796875,4,1743637394.941035,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
4,b'\x1c\xd22\x19\x17\xbc\xef?\x00\x00\x00\x80\xad\xdf\x0b@',-7795493396875558766,3.484217643737793,5,1743637696.9217315,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
5,b'\xb6UJ\xe0\x88\xd8\xef?\x00\x00\x00\xa0\xd0$\x00@',-7795493396875558766,2.0179760456085205,6,1743637996.4770603,2,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
6,b'\x8agE\xa7\xfa\xf4\xef?\x00\x00\x00 \xfa=\xdd?',-7795493396875558766,0.4569077789783478,7,1743638294.3797317,2,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
7,b'\xb4\x97\xd0^nla?\x00\x00\x00\x80\x1f\xb4\xb0\xbf',-7795493396875558766,-0.06524845957756042,8,1743638594.5157952,1,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
8,b'&\xb4\x97\xd0\x1a\xefv?\x00\x00\x00 \xbc\x85\xd6\xbf',-7795493396875558766,-0.3519125282764435,9,1743638894.7437139,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
9,b'\x90\xacs%\xff\x93\x82?\x00\x00\x00\xc0\xb4\xe6\xf5?',-7795493396875558766,1.3688247203826904,10,1743639197.2420352,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
10,b'\x7f\xa6#\xf6p\xb0\x89?\x00\x00\x00\xc0\x19h\xfb?',-7795493396875558766,1.7129151821136475,11,1743639496.6200774,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
11,b'\xca\x19\x14Yqf\x90?\x00\x00\x00\xa0\xa3t\x03\xc0',-7795493396875558766,-2.431952714920044,12,1743639794.5539193,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
12,b'S\xa2\x9cA\xaa\xf4\x93?\x00\x00\x00@\xf0\x83\xe9?',-7795493396875558766,0.7973557710647583,13,1743640096.7778778,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
13,"b""\xab\x94('\xe3\x82\x97?\x00\x00\x00@\xe7#\x02\xc0""",-7795493396875558766,-2.267530918121338,14,1743640394.3591902,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
14,"b""n\x8aQ\x03\x1c\x11\x9b?\x00\x00\x00\x00\x13'\xa0?""",-7795493396875558766,0.031548112630844116,15,1743640696.8837264,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
15,b'/\xac~\xe6T\x9f\x9e?\x00\x00\x00\x00\xc5\x81\xfc\xbf',-7795493396875558766,-1.781682014465332,16,1743640994.4292595,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
16,b'\x1e\x9bm\xe5\xc6\x16\xa1?\x00\x00\x00\xa0\xf3v\xc8?',-7795493396875558766,0.1911301165819168,17,1743641296.6337872,2,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
17,b'\x85\xf6\x12Z\xe3\xdd\xa2?\x00\x00\x00\xc0\xea[\xd9\xbf',-7795493396875558766,-0.3962351679801941,18,1743641594.4084766,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
18,b'e\x87\xa9\xcb\xff\xa4\xa4?\x00\x00\x00\x80p\xc9\x80?',-7795493396875558766,0.008196715265512466,19,1743641896.5642803,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
19,b'<6\xdb:\x1cl\xa6?\x00\x00\x00\xc0\xbfB\xd1?',-7795493396875558766,0.2696990370750427,20,1743642196.7639933,1,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
20,b'Z\xc6\x87\xae83\xa8?\x00\x00\x00\xc0\xc2\xa5\xe4\xbf',-7795493396875558766,-0.6452344655990601,21,1743642495.4101245,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
21,"b'\x83""\x17!U\xfa\xa9?\x00\x00\x00\x00\xe8\x92\xfc\xbf'",-7795493396875558766,-1.7858657836914062,22,1743642794.1873014,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
22,"b',\xf9\xc5\x92q\xc1\xab?\x00\x00\x00\x00\xe0\xd9\xda?'",-7795493396875558766,0.41954803466796875,23,1743643096.981542,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
23,b'\xfb\x83\x0c\x05\x8e\x88\xad?\x00\x00\x00\x80uC\xcc?',-7795493396875558766,0.22080868482589722,24,1743643397.1445334,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
24,b'\xd22>t\xaaO\xaf?\x00\x00\x00\xc0/|\xc5?',-7795493396875558766,0.16785237193107605,25,1743643696.9435282,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
25,b'\xbe\x84\xf6rc\x8b\xb0?\x00\x00\x00\xa0`\x8d\xd8?',-7795493396875558766,0.3836289942264557,26,1743643997.3992057,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
26,b'\xf7\x12\xda\xab\xf1n\xb1?\x00\x00\x00\xe0\xe3<\xd7?',-7795493396875558766,0.36309143900871277,27,1743644297.1039412,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
27,b':xa\xe5\x7fR\xb2?\x00\x00\x00\x00\xe3\x8e\xc8?',-7795493396875558766,0.19186055660247803,28,1743644597.053767,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
28,b'\x15\x98\xc5\x1d\x0e6\xb3?\x00\x00\x00\x00\xfe1\xbf\xbf',-7795493396875558766,-0.12185657024383545,29,1743644896.9491272,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
29,b'\x8c%\xbfX\x9c\x19\xb4?\x00\x00\x00\xa0Q\xa9\xb6\xbf',-7795493396875558766,-0.08852110058069229,30,1743645196.9343061,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
30,b'\x87\xb4\x8c\x8f*\xfd\xb4?\x00\x00\x00`U\xaf\xb0?',-7795493396875558766,0.0651753768324852,31,1743645496.6338108,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
31,b'\x96\xfcb\xc9\xb8\xe0\xb5?\x00\x00\x00\x00za\xb2?',-7795493396875558766,0.0717998743057251,32,1743645797.0547044,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
32,"b'\xae< \x01G\xc4\xb6?\x00\x00\x00\xc0""\x83b?'",-7795493396875558766,0.002259796019643545,33,1743646096.6895373,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
33,b'\x11\x1c\xd2:\xd5\xa7\xb7?\x00\x00\x00\x80\xa8E\xcc\xbf',-7795493396875558766,-0.2208757996559143,34,1743646396.5472474,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
0,b'N&\xa9\xfcOJ\xef?\x00\x00\x00 \xab\x17\xeb\xbf',-7795493396875558766,-0.8466392159461975,1,1743636494.7935362,1,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
1,b'\xab\xaa\xaa\xc3\xc1f\xef?\x00\x00\x00\x00\x13:\xfa\xbf',-7795493396875558766,-1.6391782760620117,2,1743636795.3817234,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
2,b'Ks\xf0\x8a3\x83\xef?\x00\x00\x00`\xb1\x86\x1f\xc0',-7795493396875558766,-7.88153600692749,3,1743637094.6085868,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
3,b'\x91\x96\xf1Q\xa5\x9f\xef?\x00\x00\x00\x00\xe0\xfb\x15\xc0',-7795493396875558766,-5.4959716796875,4,1743637394.941035,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
4,b'\x1c\xd22\x19\x17\xbc\xef?\x00\x00\x00\x80\xad\xdf\x0b@',-7795493396875558766,3.484217643737793,5,1743637696.9217315,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
5,b'\xb6UJ\xe0\x88\xd8\xef?\x00\x00\x00\xa0\xd0$\x00@',-7795493396875558766,2.0179760456085205,6,1743637996.4770603,2,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
6,b'\x8agE\xa7\xfa\xf4\xef?\x00\x00\x00 \xfa=\xdd?',-7795493396875558766,0.4569077789783478,7,1743638294.3797317,2,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
7,b'\xb4\x97\xd0^nla?\x00\x00\x00\x80\x1f\xb4\xb0\xbf',-7795493396875558766,-0.06524845957756042,8,1743638594.5157952,1,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
8,b'&\xb4\x97\xd0\x1a\xefv?\x00\x00\x00 \xbc\x85\xd6\xbf',-7795493396875558766,-0.3519125282764435,9,1743638894.7437139,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
9,b'\x90\xacs%\xff\x93\x82?\x00\x00\x00\xc0\xb4\xe6\xf5?',-7795493396875558766,1.3688247203826904,10,1743639197.2420352,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
10,b'\x7f\xa6#\xf6p\xb0\x89?\x00\x00\x00\xc0\x19h\xfb?',-7795493396875558766,1.7129151821136475,11,1743639496.6200774,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
11,b'\xca\x19\x14Yqf\x90?\x00\x00\x00\xa0\xa3t\x03\xc0',-7795493396875558766,-2.431952714920044,12,1743639794.5539193,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
12,b'S\xa2\x9cA\xaa\xf4\x93?\x00\x00\x00@\xf0\x83\xe9?',-7795493396875558766,0.7973557710647583,13,1743640096.7778778,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
13,"b""\xab\x94('\xe3\x82\x97?\x00\x00\x00@\xe7#\x02\xc0""",-7795493396875558766,-2.267530918121338,14,1743640394.3591902,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
14,"b""n\x8aQ\x03\x1c\x11\x9b?\x00\x00\x00\x00\x13'\xa0?""",-7795493396875558766,0.031548112630844116,15,1743640696.8837264,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
15,b'/\xac~\xe6T\x9f\x9e?\x00\x00\x00\x00\xc5\x81\xfc\xbf',-7795493396875558766,-1.781682014465332,16,1743640994.4292595,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
16,b'\x1e\x9bm\xe5\xc6\x16\xa1?\x00\x00\x00\xa0\xf3v\xc8?',-7795493396875558766,0.1911301165819168,17,1743641296.6337872,2,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
17,b'\x85\xf6\x12Z\xe3\xdd\xa2?\x00\x00\x00\xc0\xea[\xd9\xbf',-7795493396875558766,-0.3962351679801941,18,1743641594.4084766,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
18,b'e\x87\xa9\xcb\xff\xa4\xa4?\x00\x00\x00\x80p\xc9\x80?',-7795493396875558766,0.008196715265512466,19,1743641896.5642803,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
19,b'<6\xdb:\x1cl\xa6?\x00\x00\x00\xc0\xbfB\xd1?',-7795493396875558766,0.2696990370750427,20,1743642196.7639933,1,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
20,b'Z\xc6\x87\xae83\xa8?\x00\x00\x00\xc0\xc2\xa5\xe4\xbf',-7795493396875558766,-0.6452344655990601,21,1743642495.4101245,0,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
21,"b'\x83""\x17!U\xfa\xa9?\x00\x00\x00\x00\xe8\x92\xfc\xbf'",-7795493396875558766,-1.7858657836914062,22,1743642794.1873014,3,0,300,,1,2,,P1,tc-ESARSA,0.9,RichTileCoder,0.05,32,4,1,0.1
